1-Wire/iButton Part Number: DS1921G-F5
1-Wire/iButton Registration Number: 750000005FC42221
Is Mission Active?  true
Mission Start:  Wed Jul 13 23:00:00 AKDT 2022
Sample Rate:  Every 60 minute(s)
Number of Mission Samples:  1193
Total Samples:  1193
Roll Over Enabled?  false
Roll Over Occurred?  Roll over has NOT occurred
Active Alarms:  None fired
Next Clock Alarm At:  Disabled
High Temperature Alarm:  85 °C
Low Temperature Alarm:  -40 °C

Date/Time,Unit,Value
7/28/22, 11:00:00 PM,C,6.5
7/29/22, 12:00:00 AM,C,5.5
7/29/22, 1:00:00 AM,C,4.5
7/29/22, 2:00:00 AM,C,3.5
7/29/22, 3:00:00 AM,C,3
7/29/22, 4:00:00 AM,C,2.5
7/29/22, 5:00:00 AM,C,3
7/29/22, 6:00:00 AM,C,4
7/29/22, 7:00:00 AM,C,5.5
7/29/22, 8:00:00 AM,C,7
7/29/22, 9:00:00 AM,C,8.5
7/29/22, 10:00:00 AM,C,10
7/29/22, 11:00:00 AM,C,11
7/29/22, 12:00:00 PM,C,12
7/29/22, 1:00:00 PM,C,13
7/29/22, 2:00:00 PM,C,14.5
7/29/22, 3:00:00 PM,C,16
7/29/22, 4:00:00 PM,C,15
7/29/22, 5:00:00 PM,C,17.5
7/29/22, 6:00:00 PM,C,17
7/29/22, 7:00:00 PM,C,15.5
7/29/22, 8:00:00 PM,C,14
7/29/22, 9:00:00 PM,C,12.5
7/29/22, 10:00:00 PM,C,11
7/29/22, 11:00:00 PM,C,10
7/30/22, 12:00:00 AM,C,8.5
7/30/22, 1:00:00 AM,C,8
7/30/22, 2:00:00 AM,C,6
7/30/22, 3:00:00 AM,C,5
7/30/22, 4:00:00 AM,C,4
7/30/22, 5:00:00 AM,C,5
7/30/22, 6:00:00 AM,C,7
7/30/22, 7:00:00 AM,C,8.5
7/30/22, 8:00:00 AM,C,10.5
7/30/22, 9:00:00 AM,C,12
7/30/22, 10:00:00 AM,C,13.5
7/30/22, 11:00:00 AM,C,14.5
7/30/22, 12:00:00 PM,C,16
7/30/22, 1:00:00 PM,C,18
7/30/22, 2:00:00 PM,C,19
7/30/22, 3:00:00 PM,C,19
7/30/22, 4:00:00 PM,C,19
7/30/22, 5:00:00 PM,C,19
7/30/22, 6:00:00 PM,C,17
7/30/22, 7:00:00 PM,C,16.5
7/30/22, 8:00:00 PM,C,15
7/30/22, 9:00:00 PM,C,13.5
7/30/22, 10:00:00 PM,C,12
7/30/22, 11:00:00 PM,C,10.5
7/31/22, 12:00:00 AM,C,10
7/31/22, 1:00:00 AM,C,8.5
7/31/22, 2:00:00 AM,C,8
7/31/22, 3:00:00 AM,C,7.5
7/31/22, 4:00:00 AM,C,8
7/31/22, 5:00:00 AM,C,8.5
7/31/22, 6:00:00 AM,C,9.5
7/31/22, 7:00:00 AM,C,10.5
7/31/22, 8:00:00 AM,C,11.5
7/31/22, 9:00:00 AM,C,13
7/31/22, 10:00:00 AM,C,14.5
7/31/22, 11:00:00 AM,C,15
7/31/22, 12:00:00 PM,C,16
7/31/22, 1:00:00 PM,C,15.5
7/31/22, 2:00:00 PM,C,16
7/31/22, 3:00:00 PM,C,15.5
7/31/22, 4:00:00 PM,C,15.5
7/31/22, 5:00:00 PM,C,15.5
7/31/22, 6:00:00 PM,C,15
7/31/22, 7:00:00 PM,C,14
7/31/22, 8:00:00 PM,C,13.5
7/31/22, 9:00:00 PM,C,12.5
7/31/22, 10:00:00 PM,C,12
7/31/22, 11:00:00 PM,C,11
8/1/22, 12:00:00 AM,C,10.5
8/1/22, 1:00:00 AM,C,10.5
8/1/22, 2:00:00 AM,C,10.5
8/1/22, 3:00:00 AM,C,10.5
8/1/22, 4:00:00 AM,C,10.5
8/1/22, 5:00:00 AM,C,10.5
8/1/22, 6:00:00 AM,C,11
8/1/22, 7:00:00 AM,C,11.5
8/1/22, 8:00:00 AM,C,12.5
8/1/22, 9:00:00 AM,C,13
8/1/22, 10:00:00 AM,C,14.5
8/1/22, 11:00:00 AM,C,15
8/1/22, 12:00:00 PM,C,16.5
8/1/22, 1:00:00 PM,C,17.5
8/1/22, 2:00:00 PM,C,18
8/1/22, 3:00:00 PM,C,17.5
8/1/22, 4:00:00 PM,C,17
8/1/22, 5:00:00 PM,C,17
8/1/22, 6:00:00 PM,C,16
8/1/22, 7:00:00 PM,C,15.5
8/1/22, 8:00:00 PM,C,15.5
8/1/22, 9:00:00 PM,C,14.5
8/1/22, 10:00:00 PM,C,13
8/1/22, 11:00:00 PM,C,12.5
8/2/22, 12:00:00 AM,C,11.5
8/2/22, 1:00:00 AM,C,11
8/2/22, 2:00:00 AM,C,9.5
8/2/22, 3:00:00 AM,C,8.5
8/2/22, 4:00:00 AM,C,8
8/2/22, 5:00:00 AM,C,7.5
8/2/22, 6:00:00 AM,C,9
8/2/22, 7:00:00 AM,C,10.5
8/2/22, 8:00:00 AM,C,12
8/2/22, 9:00:00 AM,C,14.5
8/2/22, 10:00:00 AM,C,16
8/2/22, 11:00:00 AM,C,17
8/2/22, 12:00:00 PM,C,18
8/2/22, 1:00:00 PM,C,17
8/2/22, 2:00:00 PM,C,16.5
8/2/22, 3:00:00 PM,C,16
8/2/22, 4:00:00 PM,C,18
8/2/22, 5:00:00 PM,C,17.5
8/2/22, 6:00:00 PM,C,16.5
8/2/22, 7:00:00 PM,C,16
8/2/22, 8:00:00 PM,C,14
8/2/22, 9:00:00 PM,C,11.5
8/2/22, 10:00:00 PM,C,9.5
8/2/22, 11:00:00 PM,C,8
8/3/22, 12:00:00 AM,C,6.5
8/3/22, 1:00:00 AM,C,5.5
8/3/22, 2:00:00 AM,C,4.5
8/3/22, 3:00:00 AM,C,4
8/3/22, 4:00:00 AM,C,3.5
8/3/22, 5:00:00 AM,C,4
8/3/22, 6:00:00 AM,C,5
8/3/22, 7:00:00 AM,C,7.5
8/3/22, 8:00:00 AM,C,9.5
8/3/22, 9:00:00 AM,C,11
8/3/22, 10:00:00 AM,C,13
8/3/22, 11:00:00 AM,C,14
8/3/22, 12:00:00 PM,C,15.5
8/3/22, 1:00:00 PM,C,16.5
8/3/22, 2:00:00 PM,C,17.5
8/3/22, 3:00:00 PM,C,18.5
8/3/22, 4:00:00 PM,C,17
