date,hour,air_temp_1m,air_temp_5m
9/3/22,2200,,2.809
9/3/22,2300,,2.11
9/3/22,2400,,0.814
9/4/22,100,,2.149
9/4/22,200,,3.998
9/4/22,300,,4.686
9/4/22,400,,5.218
9/4/22,500,,5.842
9/4/22,600,,5.715
9/4/22,700,,5.76
9/4/22,800,,5.132
9/4/22,900,,4.471
9/4/22,1000,,3.902
9/4/22,1100,,3.694
9/4/22,1200,,3.425
9/4/22,1300,,2.909
9/4/22,1400,,2.939
9/4/22,1500,,2.836
9/4/22,1600,,2.152
9/4/22,1700,,0.834
9/4/22,1800,,0.105
9/4/22,1900,,-0.249
9/4/22,2000,,-0.208
9/4/22,2100,,-0.123
9/4/22,2200,,-0.012
9/4/22,2300,,-0.15
9/4/22,2400,,-0.285
9/5/22,100,,-0.474
9/5/22,200,,-0.717
9/5/22,300,,-1.871
9/5/22,400,,-3.803
9/5/22,500,,-4.68
9/5/22,600,,-5.014
9/5/22,700,,-3.932
9/5/22,800,,-2.231
9/5/22,900,,-0.592
9/5/22,1000,,1.549
9/5/22,1100,,3.154
9/5/22,1200,,4.46
9/5/22,1300,,6.24
9/5/22,1400,,7.701
9/5/22,1500,,8.95
9/5/22,1600,,9.43
9/5/22,1700,,9.45
9/5/22,1800,,9.5
9/5/22,1900,,8.79
9/5/22,2000,,6.709
9/5/22,2100,,2.435
9/5/22,2200,,0.946
9/5/22,2300,,0.609
9/5/22,2400,,0.783
9/6/22,100,,0.052
9/6/22,200,,0.653
9/6/22,300,,0.134
9/6/22,400,,0.835
9/6/22,500,,0.438
9/6/22,600,,-0.511
9/6/22,700,,0.058
9/6/22,800,,2.932
9/6/22,900,,5.515
9/6/22,1000,,8.09
9/6/22,1100,,8.77
9/6/22,1200,,8.79
9/6/22,1300,,9.45
9/6/22,1400,,9.99
9/6/22,1500,,10.16
9/6/22,1600,,10.68
9/6/22,1700,,10.45
9/6/22,1800,,9.99
9/6/22,1900,,8.47
9/6/22,2000,,6.585
9/6/22,2100,,5.8
9/6/22,2200,,5.202
9/6/22,2300,,4.962
9/6/22,2400,,5.188
9/7/22,100,,4.234
9/7/22,200,,2.528
9/7/22,300,,2.073
9/7/22,400,,1.193
9/7/22,500,,0.953
9/7/22,600,,0.649
9/7/22,700,,0.79
9/7/22,800,,2.998
9/7/22,900,,5.361
9/7/22,1000,,7.592
9/7/22,1100,,9.61
9/7/22,1200,,10.66
9/7/22,1300,,10.93
9/7/22,1400,,11.37
9/7/22,1500,,10.77
9/7/22,1600,,10.78
9/7/22,1700,,10.48
9/7/22,1800,,9.95
9/7/22,1900,,9.01
9/7/22,2000,,7.649
9/7/22,2100,,6.741
9/7/22,2200,,5.171
9/7/22,2300,,3.584
9/7/22,2400,,2.679
9/8/22,100,,2.414
9/8/22,200,,1.744
9/8/22,300,,1.539
9/8/22,400,,1.255
9/8/22,500,,0.946
9/8/22,600,,1.393
9/8/22,700,,1.818
9/8/22,800,,3.077
9/8/22,900,,4.934
9/8/22,1000,,8.12
9/8/22,1100,,9.95
9/8/22,1200,,10.78
9/8/22,1300,,11.3
9/8/22,1400,,11.71
9/8/22,1500,,12.15
9/8/22,1600,,12.5
9/8/22,1700,,12.31
9/8/22,1800,,11.72
9/8/22,1900,,9.82
9/8/22,2000,,6.388
9/8/22,2100,,6.033
9/8/22,2200,,5.077
9/8/22,2300,,5.494
9/8/22,2400,,5.831
9/9/22,100,,6.155
9/9/22,200,,6.177
9/9/22,300,,5.512
9/9/22,400,,5.566
9/9/22,500,,5.657
9/9/22,600,,5.721
9/9/22,700,,6.015
9/9/22,800,,5.431
9/9/22,900,,4.884
9/9/22,1000,,4.33
9/9/22,1100,,1.454
9/9/22,1200,,1.116
9/9/22,1300,,1.311
9/9/22,1400,,0.853
9/9/22,1500,,0.442
9/9/22,1600,,-0.014
9/9/22,1700,,-0.308
9/9/22,1800,,-0.544
9/9/22,1900,,-0.477
9/9/22,2000,,-0.448
9/9/22,2100,,-0.502
9/9/22,2200,,-0.605
9/9/22,2300,,-0.516
9/9/22,2400,,-0.589
9/10/22,100,,-0.652
9/10/22,200,,-1.157
9/10/22,300,,-1.286
9/10/22,400,,-1.46
9/10/22,500,,-1.196
9/10/22,600,,-1.443
9/10/22,700,,-1.663
9/10/22,800,,-0.449
9/10/22,900,,0.184
9/10/22,1000,,-0.112
9/10/22,1100,,-0.164
9/10/22,1200,,-0.188
9/10/22,1300,,-0.091
9/10/22,1400,,-0.002
9/10/22,1500,,0.436
9/10/22,1600,,0.682
9/10/22,1700,,1.227
9/10/22,1800,,1.55
9/10/22,1900,,1.546
9/10/22,2000,,1.379
9/10/22,2100,,1.006
9/10/22,2200,,1.233
9/10/22,2300,,1.14
9/10/22,2400,,1.339
9/11/22,100,,1.27
9/11/22,200,,1.078
9/11/22,300,,1.188
9/11/22,400,,1.61
9/11/22,500,,1.158
9/11/22,600,,0.947
9/11/22,700,,1.266
9/11/22,800,,1.818
9/11/22,900,,2.883
9/11/22,1000,,4.21
9/11/22,1100,,5.644
9/11/22,1200,,6.738
9/11/22,1300,,7.654
9/11/22,1400,,8.41
9/11/22,1500,,8.43
9/11/22,1600,,7.489
9/11/22,1700,,6.979
9/11/22,1800,,6.164
9/11/22,1900,,5.069
9/11/22,2000,,3.824
9/11/22,2100,,3.458
9/11/22,2200,,4.291
9/11/22,2300,,4.042
9/11/22,2400,,2.759
9/12/22,100,,4.618
9/12/22,200,,5.364
9/12/22,300,,4.723
9/12/22,400,,4.447
9/12/22,500,,5.334
9/12/22,600,,4.714
9/12/22,700,,5.177
9/12/22,800,,5.663
9/12/22,900,,6.588
9/12/22,1000,,7.314
9/12/22,1100,,8.21
9/12/22,1200,,9.07
9/12/22,1300,,9.45
9/12/22,1400,,9.48
9/12/22,1500,,9.51
9/12/22,1600,,9.01
9/12/22,1700,,8.81
9/12/22,1800,,8.87
9/12/22,1900,,7.875
9/12/22,2000,,6.952
9/12/22,2100,,6.009
9/12/22,2200,,5.512
9/12/22,2300,,5.151
9/12/22,2400,,4.594
9/13/22,100,,4.571
9/13/22,200,,4.711
9/13/22,300,,4.7
9/13/22,400,,4.719
9/13/22,500,,4.431
9/13/22,600,,4.244
9/13/22,700,,3.264
9/13/22,800,,3.503
9/13/22,900,,6.09
9/13/22,1000,,8.36
9/13/22,1100,,7.913
9/13/22,1200,,8.86
9/13/22,1300,,10.14
9/13/22,1400,,10.9
9/13/22,1500,,9.37
9/13/22,1600,,8.65
9/13/22,1700,,8.5
9/13/22,1800,,7.988
9/13/22,1900,,6.899
9/13/22,2000,,5.463
9/13/22,2100,,4.074
9/13/22,2200,,3.096
9/13/22,2300,,2.148
9/13/22,2400,,2.07
9/14/22,100,,1.538
9/14/22,200,,0.564
9/14/22,300,,0.157
9/14/22,400,,0.485
9/14/22,500,,0.818
9/14/22,600,,0.916
9/14/22,700,,1.469
9/14/22,800,,2.042
9/14/22,900,,2.169
9/14/22,1000,,2.26
9/14/22,1100,,2.528
9/14/22,1200,,2.667
9/14/22,1300,,3.143
9/14/22,1400,,3.727
9/14/22,1500,,4.258
9/14/22,1600,,4.673
9/14/22,1700,,4.949
9/14/22,1800,,5.251
9/14/22,1900,,5.227
9/14/22,2000,,4.88
9/14/22,2100,,3.81
9/14/22,2200,,2.773
9/14/22,2300,,1.311
9/14/22,2400,,1.763
9/15/22,100,,2.404
9/15/22,200,,2.612
9/15/22,300,,0.365
9/15/22,400,,0.167
9/15/22,500,,1.364
9/15/22,600,,2.286
9/15/22,700,,3.302
9/15/22,800,,4.474
9/15/22,900,,6.803
9/15/22,1000,,6.973
9/15/22,1100,,6.839
9/15/22,1200,,8.25
9/15/22,1300,,9.58
9/15/22,1400,,10.53
9/15/22,1500,,10.86
9/15/22,1600,,10.49
9/15/22,1700,,9.77
9/15/22,1800,,9.24
9/15/22,1900,,8.62
9/15/22,2000,,6.448
9/15/22,2100,,3.541
9/15/22,2200,,2.038
9/15/22,2300,,1.173
9/15/22,2400,,0.716
9/16/22,100,,0.321
9/16/22,200,,-0.027
9/16/22,300,,-0.067
9/16/22,400,,-0.239
9/16/22,500,,0.251
9/16/22,600,,-0.618
9/16/22,700,,-0.591
9/16/22,800,,0.529
9/16/22,900,,3.317
9/16/22,1000,,5.679
9/16/22,1100,,8.13
9/16/22,1200,,9.01
9/16/22,1300,,10.63
9/16/22,1400,,11.6
9/16/22,1500,,11.21
9/16/22,1600,,11.71
9/16/22,1700,,12.27
9/16/22,1800,,11.1
9/16/22,1900,,7.893
9/16/22,2000,,5.405
9/16/22,2100,,4.098
9/16/22,2200,,6.465
9/16/22,2300,,7.635
9/16/22,2400,,8.36
9/17/22,100,,7.915
9/17/22,200,,7.321
9/17/22,300,,6.788
9/17/22,400,,5.968
9/17/22,500,,5.825
9/17/22,600,,5.295
9/17/22,700,,5.747
9/17/22,800,,6.031
9/17/22,900,,6.932
9/17/22,1000,,7.38
9/17/22,1100,,8.41
9/17/22,1200,,8.68
9/17/22,1300,,9.02
9/17/22,1400,,9.01
9/17/22,1500,,8.84
9/17/22,1600,,8.54
9/17/22,1700,,8.14
9/17/22,1800,,7.391
9/17/22,1900,,6.54
9/17/22,2000,,6.398
9/17/22,2100,,5.292
9/17/22,2200,,3.465
9/17/22,2300,,3.553
9/17/22,2400,,4.651
9/18/22,100,,5.06
9/18/22,200,,4.109
9/18/22,300,,4.339
9/18/22,400,,4.507
9/18/22,500,,2.993
9/18/22,600,,2.798
9/18/22,700,,3.806
9/18/22,800,,5.131
9/18/22,900,,5.789
9/18/22,1000,,6.46
9/18/22,1100,,7.072
9/18/22,1200,,8.15
9/18/22,1300,,8.68
9/18/22,1400,,8.15
9/18/22,1500,,7.962
9/18/22,1600,,7.617
9/18/22,1700,,7.275
9/18/22,1800,,6.545
9/18/22,1900,,5.909
9/18/22,2000,,4.827
9/18/22,2100,,4.391
9/18/22,2200,,4.687
9/18/22,2300,,4.36
9/18/22,2400,,4.273
9/19/22,100,,4.051
9/19/22,200,,4.185
9/19/22,300,,3.764
9/19/22,400,,2.306
9/19/22,500,,2.277
9/19/22,600,,1.791
9/19/22,700,,1.887
9/19/22,800,,2.876
9/19/22,900,,4.239
9/19/22,1000,,5.37
9/19/22,1100,,5.992
9/19/22,1200,,6.261
9/19/22,1300,,6.685
9/19/22,1400,,6.523
9/19/22,1500,,6.525
9/19/22,1600,,6.332
9/19/22,1700,,6.015
9/19/22,1800,,5.096
9/19/22,1900,,3.472
9/19/22,2000,,0.507
9/19/22,2100,,1.321
9/19/22,2200,,2.532
9/19/22,2300,,2.498
9/19/22,2400,,1.467
9/20/22,100,,0.772
9/20/22,200,,0.493
9/20/22,300,,0.528
9/20/22,400,,0.343
9/20/22,500,,0.279
9/20/22,600,,0.044
9/20/22,700,,0.137
9/20/22,800,,0.323
9/20/22,900,,0.651
9/20/22,1000,,1.337
9/20/22,1100,,1.058
9/20/22,1200,,2.53
9/20/22,1300,,3.543
9/20/22,1400,,4.289
9/20/22,1500,,4.626
9/20/22,1600,,4.2
9/20/22,1700,,3.498
9/20/22,1800,,2.698
9/20/22,1900,,2.377
9/20/22,2000,,1.136
9/20/22,2100,,0.615
9/20/22,2200,,-0.39
9/20/22,2300,,-1.558
9/20/22,2400,,-0.62
9/21/22,100,,0.419
9/21/22,200,,-1.815
9/21/22,300,,-1.969
9/21/22,400,,-2.023
9/21/22,500,,-1.303
9/21/22,600,,-1.704
9/21/22,700,,-1.793
9/21/22,800,,-1.406
9/21/22,900,,-1.064
9/21/22,1000,,0.562
9/21/22,1100,,1.294
9/21/22,1200,,1.713
9/21/22,1300,,2.345
9/21/22,1400,,2.944
9/21/22,1500,,2.945
9/21/22,1600,,3.127
9/21/22,1700,,3.372
9/21/22,1800,,2.779
9/21/22,1900,,1.753
9/21/22,2000,,0.956
9/21/22,2100,,0.196
9/21/22,2200,,0.102
9/21/22,2300,,0.327
9/21/22,2400,,-2.654
9/22/22,100,,-4.678
9/22/22,200,,-5.127
9/22/22,300,,-5.125
9/22/22,400,,-4.955
9/22/22,500,,-3.56
9/22/22,600,,-4.008
9/22/22,700,,-3.831
9/22/22,800,,-3.616
9/22/22,900,,-2.461
9/22/22,1000,,-0.8
9/22/22,1100,,0.718
9/22/22,1200,,1.748
9/22/22,1300,,2.215
9/22/22,1400,,1.892
9/22/22,1500,,1.945
9/22/22,1600,,1.028
9/22/22,1700,,0.072
9/22/22,1800,,-1.136
9/22/22,1900,,-3.081
9/22/22,2000,,-3.336
9/22/22,2100,,-3.336
9/22/22,2200,,-3.228
9/22/22,2300,,-3.026
9/22/22,2400,,-2.878
9/23/22,100,,-2.837
9/23/22,200,,-3.258
9/23/22,300,,-3.232
9/23/22,400,,-3.197
9/23/22,500,,-3.518
9/23/22,600,,-3.955
9/23/22,700,,-4.235
9/23/22,800,,-4.54
9/23/22,900,,-4.598
9/23/22,1000,,-4.532
9/23/22,1100,,-4.407
9/23/22,1200,,-4.098
9/23/22,1300,,-3.793
9/23/22,1400,,-3.455
9/23/22,1500,,-3.097
9/23/22,1600,,-2.703
9/23/22,1700,,-2.455
9/23/22,1800,,-2.371
9/23/22,1900,,-2.613
9/23/22,2000,,-3.098
9/23/22,2100,,-3.482
9/23/22,2200,,-3.628
9/23/22,2300,,-3.717
9/23/22,2400,,-3.723
9/24/22,100,,-3.924
9/24/22,200,,-4.335
9/24/22,300,,-4.449
9/24/22,400,,-4.366
9/24/22,500,,-4.131
9/24/22,600,,-4.663
9/24/22,700,,-6.361
9/24/22,800,,-6.596
9/24/22,900,,-4.833
9/24/22,1000,,-3.633
9/24/22,1100,,-2.858
9/24/22,1200,,-1.903
9/24/22,1300,,-0.286
9/24/22,1400,,0.451
9/24/22,1500,,0.311
9/24/22,1600,,0.243
9/24/22,1700,,-0.18
9/24/22,1800,,-0.831
9/24/22,1900,,-1.2
9/24/22,2000,,-1.541
9/24/22,2100,,-1.9
9/24/22,2200,,-2.516
9/24/22,2300,,-2.614
9/24/22,2400,,-2.249
9/25/22,100,,-2.733
9/25/22,200,,-2.969
9/25/22,300,,-3.547
9/25/22,400,,-4.445
9/25/22,500,,-4.807
9/25/22,600,,-4.992
9/25/22,700,,-4.822
9/25/22,800,,-3.573
9/25/22,900,,-3.715
9/25/22,1000,,-3.296
9/25/22,1100,,-2.838
9/25/22,1200,,-2.34
9/25/22,1300,,-1.594
9/25/22,1400,,-0.675
9/25/22,1500,,-0.671
9/25/22,1600,,-1.032
9/25/22,1700,,-1.719
9/25/22,1800,,-2.215
9/25/22,1900,,-2.506
9/25/22,2000,,-3.251
9/25/22,2100,,-5.028
9/25/22,2200,,-5.43
9/25/22,2300,,-4.104
9/25/22,2400,,-4.309
9/26/22,100,,-5.099
9/26/22,200,,-6.795
9/26/22,300,,-8.18
9/26/22,400,,-9.89
9/26/22,500,,-10.33
9/26/22,600,,-10.12
9/26/22,700,,-10.88
9/26/22,800,,-10.51
9/26/22,900,,-9.36
9/26/22,1000,,-7.37
9/26/22,1100,,-7.174
9/26/22,1200,,-6.997
9/26/22,1300,,-6.506
9/26/22,1400,,-6.167
9/26/22,1500,,-5.701
9/26/22,1600,,-5.467
9/26/22,1700,,-5.649
9/26/22,1800,,-5.997
9/26/22,1900,,-6.155
9/26/22,2000,,-6.57
9/26/22,2100,,-6.998
9/26/22,2200,,-7.028
9/26/22,2300,,-7.023
9/26/22,2400,,-7.065
9/27/22,100,,-7.232
9/27/22,200,,-7.864
9/27/22,300,,-9.29
9/27/22,400,,-10.12
9/27/22,500,,-10.87
9/27/22,600,,-11.52
9/27/22,700,,-11.8
9/27/22,800,,-11.76
9/27/22,900,,-10.09
9/27/22,1000,,-7.884
9/27/22,1100,,-6.691
9/27/22,1200,,-5.695
9/27/22,1300,,-4.747
9/27/22,1400,,-4.199
9/27/22,1500,,-3.536
9/27/22,1600,,-2.867
9/27/22,1700,,-2.519
9/27/22,1800,,-2.594
9/27/22,1900,,-4.313
9/27/22,2000,,-7.686
9/27/22,2100,,-8.18
9/27/22,2200,,-7.232
9/27/22,2300,,-6.98
9/27/22,2400,,-5.19
9/28/22,100,,-4.79
9/28/22,200,,-5.387
9/28/22,300,,-5.096
9/28/22,400,,-4.472
9/28/22,500,,-3.967
9/28/22,600,,-3.802
9/28/22,700,,-4.251
9/28/22,800,,-4.996
9/28/22,900,,-3.187
9/28/22,1000,,-0.563
9/28/22,1100,,1.916
9/28/22,1200,,3.322
9/28/22,1300,,4.661
9/28/22,1400,,4.286
9/28/22,1500,,4.293
9/28/22,1600,,5.188
9/28/22,1700,,4.067
9/28/22,1800,,2.342
9/28/22,1900,,1.39
9/28/22,2000,,1.857
9/28/22,2100,,2.322
9/28/22,2200,,3.503
9/28/22,2300,,3.473
9/28/22,2400,,3.074
9/29/22,100,,2.494
9/29/22,200,,2.374
9/29/22,300,,1.018
9/29/22,400,,0.547
9/29/22,500,,-0.069
9/29/22,600,,-1.87
9/29/22,700,,-2.366
9/29/22,800,,-3.075
9/29/22,900,,-0.741
9/29/22,1000,,2.383
9/29/22,1100,,2.722
9/29/22,1200,,2.892
9/29/22,1300,,3.296
9/29/22,1400,,3.299
9/29/22,1500,,2.199
9/29/22,1600,,-0.909
9/29/22,1700,,-1.036
9/29/22,1800,,-1.718
9/29/22,1900,,-2.557
9/29/22,2000,,-3.125
9/29/22,2100,,-4.061
9/29/22,2200,,-4.384
9/29/22,2300,,-4.6
9/29/22,2400,,-4.709
9/30/22,100,,-4.43
9/30/22,200,,-4.277
9/30/22,300,,-4.405
9/30/22,400,,-4.434
9/30/22,500,,-4.541
9/30/22,600,,-4.518
9/30/22,700,,-4.638
9/30/22,800,,-5.09
9/30/22,900,,-5.119
9/30/22,1000,,-5.541
9/30/22,1100,,-5.585
9/30/22,1200,,-5.536
9/30/22,1300,,-5.752
9/30/22,1400,,-5.428
9/30/22,1500,,-5.342
9/30/22,1600,,-5.149
9/30/22,1700,,-5.38
9/30/22,1800,,-5.592
9/30/22,1900,,-5.777
9/30/22,2000,,-6.047
9/30/22,2100,,-5.842
9/30/22,2200,,-5.995
9/30/22,2300,,-6.358
9/30/22,2400,,-6.544
10/1/22,100,,-6.543
10/1/22,200,,-6.379
10/1/22,300,,-6.244
10/1/22,400,,-6.251
10/1/22,500,,-6.286
10/1/22,600,,-6.426
10/1/22,700,,-6.763
10/1/22,800,,-7.023
10/1/22,900,,-6.987
10/1/22,1000,,-6.906
10/1/22,1100,,-6.775
10/1/22,1200,,-6.442
10/1/22,1300,,-6.286
10/1/22,1400,,-6.255
10/1/22,1500,,-6.182
10/1/22,1600,,-6.111
10/1/22,1700,,-6.382
10/1/22,1800,,-6.77
10/1/22,1900,,-7.191
10/1/22,2000,,-7.514
10/1/22,2100,,-7.767
10/1/22,2200,,-7.979
10/1/22,2300,,-8.31
10/1/22,2400,,-8.99
