1-Wire/iButton Part Number: DS1921G-F5
1-Wire/iButton Registration Number: AA00000039AD8921
Is Mission Active?  true
Mission Start:  Tue Jun 07 23:00:00 AKDT 2022
Sample Rate:  Every 60 minute(s)
Number of Mission Samples:  2031
Total Samples:  49790
Roll Over Enabled?  false
Roll Over Occurred?  Roll over has NOT occurred
Active Alarms:  None fired
Next Clock Alarm At:  Disabled
High Temperature Alarm:  85 °C
Low Temperature Alarm:  -40 °C

Date/Time,Unit,Value
6/24/22, 9:00:00 AM,C,11
6/24/22, 10:00:00 AM,C,13.5
6/24/22, 11:00:00 AM,C,18
6/24/22, 12:00:00 PM,C,19.5
6/24/22, 1:00:00 PM,C,18
6/24/22, 2:00:00 PM,C,18
6/24/22, 3:00:00 PM,C,16
6/24/22, 4:00:00 PM,C,16
6/24/22, 5:00:00 PM,C,13.5
6/24/22, 6:00:00 PM,C,11.5
6/24/22, 7:00:00 PM,C,11
6/24/22, 8:00:00 PM,C,10.5
6/24/22, 9:00:00 PM,C,9
6/24/22, 10:00:00 PM,C,8
6/24/22, 11:00:00 PM,C,7
6/25/22, 12:00:00 AM,C,5.5
6/25/22, 1:00:00 AM,C,4.5
6/25/22, 2:00:00 AM,C,4.5
6/25/22, 3:00:00 AM,C,4
6/25/22, 4:00:00 AM,C,4.5
6/25/22, 5:00:00 AM,C,6.5
6/25/22, 6:00:00 AM,C,8
6/25/22, 7:00:00 AM,C,10
6/25/22, 8:00:00 AM,C,13.5
6/25/22, 9:00:00 AM,C,18
6/25/22, 10:00:00 AM,C,21.5
6/25/22, 11:00:00 AM,C,23
6/25/22, 12:00:00 PM,C,19.5
6/25/22, 1:00:00 PM,C,18.5
6/25/22, 2:00:00 PM,C,20.5
6/25/22, 3:00:00 PM,C,18.5
6/25/22, 4:00:00 PM,C,16
6/25/22, 5:00:00 PM,C,15
6/25/22, 6:00:00 PM,C,13.5
6/25/22, 7:00:00 PM,C,12.5
6/25/22, 8:00:00 PM,C,12
6/25/22, 9:00:00 PM,C,11
6/25/22, 10:00:00 PM,C,10
6/25/22, 11:00:00 PM,C,9
6/26/22, 12:00:00 AM,C,8.5
6/26/22, 1:00:00 AM,C,8.5
6/26/22, 2:00:00 AM,C,8.5
6/26/22, 3:00:00 AM,C,8
6/26/22, 4:00:00 AM,C,8
6/26/22, 5:00:00 AM,C,8.5
6/26/22, 6:00:00 AM,C,9.5
6/26/22, 7:00:00 AM,C,11.5
6/26/22, 8:00:00 AM,C,14.5
6/26/22, 9:00:00 AM,C,15
6/26/22, 10:00:00 AM,C,16
6/26/22, 11:00:00 AM,C,12.5
6/26/22, 12:00:00 PM,C,13
6/26/22, 1:00:00 PM,C,15
6/26/22, 2:00:00 PM,C,13.5
6/26/22, 3:00:00 PM,C,13
6/26/22, 4:00:00 PM,C,14
6/26/22, 5:00:00 PM,C,13
6/26/22, 6:00:00 PM,C,11.5
6/26/22, 7:00:00 PM,C,11
6/26/22, 8:00:00 PM,C,11
6/26/22, 9:00:00 PM,C,10
6/26/22, 10:00:00 PM,C,9.5
6/26/22, 11:00:00 PM,C,8
6/27/22, 12:00:00 AM,C,8
6/27/22, 1:00:00 AM,C,7.5
6/27/22, 2:00:00 AM,C,7
6/27/22, 3:00:00 AM,C,7
6/27/22, 4:00:00 AM,C,7
6/27/22, 5:00:00 AM,C,8.5
6/27/22, 6:00:00 AM,C,10
6/27/22, 7:00:00 AM,C,11
6/27/22, 8:00:00 AM,C,11
6/27/22, 9:00:00 AM,C,12
6/27/22, 10:00:00 AM,C,16
6/27/22, 11:00:00 AM,C,17
6/27/22, 12:00:00 PM,C,19
6/27/22, 1:00:00 PM,C,20
6/27/22, 2:00:00 PM,C,18.5
6/27/22, 3:00:00 PM,C,17
6/27/22, 4:00:00 PM,C,15
6/27/22, 5:00:00 PM,C,13.5
6/27/22, 6:00:00 PM,C,12.5
6/27/22, 7:00:00 PM,C,11
6/27/22, 8:00:00 PM,C,10
6/27/22, 9:00:00 PM,C,9
6/27/22, 10:00:00 PM,C,8.5
6/27/22, 11:00:00 PM,C,8
6/28/22, 12:00:00 AM,C,7.5
6/28/22, 1:00:00 AM,C,7
6/28/22, 2:00:00 AM,C,6.5
6/28/22, 3:00:00 AM,C,7
6/28/22, 4:00:00 AM,C,7.5
6/28/22, 5:00:00 AM,C,7.5
6/28/22, 6:00:00 AM,C,8
6/28/22, 7:00:00 AM,C,7
6/28/22, 8:00:00 AM,C,7.5
6/28/22, 9:00:00 AM,C,8.5
6/28/22, 10:00:00 AM,C,10.5
6/28/22, 11:00:00 AM,C,12.5
6/28/22, 12:00:00 PM,C,17.5
6/28/22, 1:00:00 PM,C,13
6/28/22, 2:00:00 PM,C,12
6/28/22, 3:00:00 PM,C,9.5
6/28/22, 4:00:00 PM,C,8.5
6/28/22, 5:00:00 PM,C,9
6/28/22, 6:00:00 PM,C,9
6/28/22, 7:00:00 PM,C,9
6/28/22, 8:00:00 PM,C,8
6/28/22, 9:00:00 PM,C,7
6/28/22, 10:00:00 PM,C,6
6/28/22, 11:00:00 PM,C,4.5
6/29/22, 12:00:00 AM,C,4
6/29/22, 1:00:00 AM,C,3.5
6/29/22, 2:00:00 AM,C,3.5
6/29/22, 3:00:00 AM,C,3.5
6/29/22, 4:00:00 AM,C,4
6/29/22, 5:00:00 AM,C,5
6/29/22, 6:00:00 AM,C,6.5
6/29/22, 7:00:00 AM,C,8
6/29/22, 8:00:00 AM,C,10.5
6/29/22, 9:00:00 AM,C,14
6/29/22, 10:00:00 AM,C,17.5
6/29/22, 11:00:00 AM,C,21
